Gene stable ID	Gene name	Mouse gene stable ID	Mouse gene name	Mouse homology type
ENSG00000273092	TAS2R20			
ENSG00000235965	AP000431.2			
ENSG00000275406	AL359742.1			
ENSG00000267046	E2F3P1			
ENSG00000279912	AC068448.1			
ENSG00000205045	SLFN12L	ENSMUSG00000072620	Slfn2	ortholog_many2many
ENSG00000205045	SLFN12L	ENSMUSG00000018986	Slfn3	ortholog_many2many
ENSG00000205045	SLFN12L	ENSMUSG00000000204	Slfn4	ortholog_many2many
ENSG00000205045	SLFN12L	ENSMUSG00000078763	Slfn1	ortholog_many2many
ENSG00000273144	TAS2R15P			
ENSG00000174123	TLR10			
ENSG00000249730	OR10J4			
ENSG00000172349	IL16	ENSMUSG00000001741	Il16	ortholog_one2one
ENSG00000258822	OR4K16P			
ENSG00000271725	AC103858.1			
ENSG00000196184	OR10J1			
ENSG00000254471	AP001284.1			
ENSG00000258800	AL136038.2			
ENSG00000183508	FAM46C	ENSMUSG00000044468	Fam46c	ortholog_one2one
ENSG00000279119	AC006449.7			
ENSG00000185883	ATP6V0C	ENSMUSG00000024121	Atp6v0c	ortholog_one2one
ENSG00000267141	AC012615.4			
ENSG00000235340	MCCD1P2			
ENSG00000223352	HLA-U			
ENSG00000225516	FAM197Y5			
ENSG00000217135	AL590004.1			
ENSG00000241932	AC092324.1			
ENSG00000074771	NOX3	ENSMUSG00000023802	Nox3	ortholog_one2one
ENSG00000178188	SH2B1	ENSMUSG00000030733	Sh2b1	ortholog_one2one
ENSG00000282859	AC003992.1			
ENSG00000204701	OR2J3	ENSMUSG00000054940	Olfr137	ortholog_one2many
ENSG00000229228	LINC00582			
ENSG00000260386	LINC01225			
ENSG00000227565	NFKBIL1			
ENSG00000224165	DNAJC27-AS1			
ENSG00000274834	AC010333.3			
ENSG00000228793	AL138881.1			
ENSG00000235532	LINC00402			
ENSG00000223577	HCG27			
ENSG00000249265	AC113167.1			
ENSG00000248555	LINC01339			
ENSG00000214942	AC008448.1			
ENSG00000224120	C6orf136			
ENSG00000101203	COL20A1	ENSMUSG00000016356	Col20a1	ortholog_one2one
ENSG00000277156	AL589743.5			
ENSG00000187010	RHD	ENSMUSG00000028825	Rhd	ortholog_one2many
ENSG00000226303	ZDHHC20P1			
ENSG00000274068	AL449266.1	ENSMUSG00000049565	Aknad1	ortholog_one2many
ENSG00000231522	LINC02570			
ENSG00000232441	CR788250.2			
ENSG00000230366	DSCR9			
ENSG00000224280	AC005014.1			
ENSG00000234689	LINC00444			
ENSG00000228573	AL138962.1			
ENSG00000234169	LINC01868			
ENSG00000227259	HMGN2P22			
ENSG00000239315	RPL19P13			
ENSG00000253576	AF181450.1			
ENSG00000282726	IGHV4-28			
ENSG00000241002	AC017007.3			
ENSG00000240401	AC012358.3			
ENSG00000224771	ATP2B2-IT2			
ENSG00000250046	AC106864.2			
ENSG00000272772	AC104109.3	ENSMUSG00000036309	Skp1a	ortholog_one2many
ENSG00000253171	AC037450.1			
ENSG00000230726	HLA-DRA			
ENSG00000276174	AC087683.2			
ENSG00000220446	AL121978.1			
ENSG00000275815	KIR2DP1			
ENSG00000254556	AF131215.2			
ENSG00000225845	BTNL2			
ENSG00000127249	ATP13A4	ENSMUSG00000038094	Atp13a4	ortholog_one2one
ENSG00000214487	OR7E148P			
ENSG00000127252	HRASLS	ENSMUSG00000022525	Hrasls	ortholog_one2one
ENSG00000179918	SEPHS2	ENSMUSG00000049091	Sephs2	ortholog_one2one
ENSG00000283051	LINC01668			
ENSG00000275778	AC018630.6			
ENSG00000232747	IGKV1D-35			
ENSG00000212127	TAS2R14	ENSMUSG00000071147	Tas2r140	ortholog_one2many
ENSG00000212127	TAS2R14	ENSMUSG00000030196	Tas2r103	ortholog_one2many
ENSG00000212127	TAS2R14	ENSMUSG00000058349	Tas2r117	ortholog_one2many
ENSG00000212127	TAS2R14	ENSMUSG00000071149	Tas2r115	ortholog_one2many
ENSG00000212127	TAS2R14	ENSMUSG00000030194	Tas2r116	ortholog_one2many
ENSG00000212127	TAS2R14	ENSMUSG00000059410	Tas2r125	ortholog_one2many
ENSG00000212127	TAS2R14	ENSMUSG00000063762	Tas2r129	ortholog_one2many
ENSG00000212127	TAS2R14	ENSMUSG00000062952	Tas2r110	ortholog_one2many
ENSG00000212127	TAS2R14	ENSMUSG00000062528	Tas2r109	ortholog_one2many
ENSG00000212127	TAS2R14	ENSMUSG00000056926	Tas2r113	ortholog_one2many
ENSG00000212127	TAS2R14	ENSMUSG00000057381	Tas2r123	ortholog_one2many
ENSG00000250036	IGKV1D-37	ENSMUSG00000076523	Igkv15-103	ortholog_one2many
ENSG00000181109	OR52P1P			
ENSG00000138395	CDK15	ENSMUSG00000026023	Cdk15	ortholog_one2one
ENSG00000135622	SEMA4F	ENSMUSG00000000627	Sema4f	ortholog_one2one
ENSG00000248100	AC087257.1			
ENSG00000254009	IGKV2D-38			
ENSG00000015676	NUDCD3	ENSMUSG00000053838	Nudcd3	ortholog_one2one
ENSG00000284673	AC092865.6			
ENSG00000272732	AC004982.1			
ENSG00000273035	AC007684.1			
ENSG00000254753	AC022690.2			
ENSG00000221845	C7orf65			
ENSG00000236078	LINC01447			
ENSG00000282198	AC243657.2			
ENSG00000281395	OR2T7			
ENSG00000233096	AC099541.1			
ENSG00000234075	RPL35AP			
ENSG00000244441	AC126182.2			
ENSG00000205409	OR52E6	ENSMUSG00000094531	Olfr671	ortholog_many2many
ENSG00000205409	OR52E6	ENSMUSG00000096773	Olfr675	ortholog_many2many
ENSG00000181017	OR56B2P			
ENSG00000180988	OR52N2	ENSMUSG00000063582	Olfr666	ortholog_one2many
ENSG00000180988	OR52N2	ENSMUSG00000057770	Olfr668	ortholog_one2many
ENSG00000180988	OR52N2	ENSMUSG00000056782	Olfr667	ortholog_one2many
ENSG00000181023	OR56B1	ENSMUSG00000060105	Olfr504	ortholog_one2many
ENSG00000181023	OR56B1	ENSMUSG00000073923	Olfr657	ortholog_one2many
ENSG00000132661	NXT1	ENSMUSG00000036992	Nxt1	ortholog_one2one
ENSG00000223498	AL929302.1			
ENSG00000284748	AL513220.1			
ENSG00000251364	AC107884.1			
ENSG00000223359	CR354545.1			
ENSG00000116199	FAM20B	ENSMUSG00000033557	Fam20b	ortholog_one2one
ENSG00000226260	HLA-DRA			
ENSG00000179083	FAM133A			
ENSG00000259180	AC012378.1			
ENSG00000184999	SLC22A10			
ENSG00000183336	BOLA2	ENSMUSG00000047721	Bola2	ortholog_one2many
ENSG00000228076	AL591719.1			
ENSG00000270251	AL670379.1			
ENSG00000271128	AC008608.1			
ENSG00000233746	LINC00656			
ENSG00000258308	AC079907.2			
ENSG00000248896	AC105001.1			
ENSG00000276095	LINC01663			
ENSG00000175489	LRRC25	ENSMUSG00000049988	Lrrc25	ortholog_one2one
ENSG00000236126	CT47A3	ENSMUSG00000079642	Gm6268	ortholog_one2many
ENSG00000270771	AL670379.8			
ENSG00000279212	AL390961.4			
ENSG00000227932	AL390961.1			
ENSG00000077238	IL4R	ENSMUSG00000030748	Il4ra	ortholog_one2one
ENSG00000178804	H1FOO	ENSMUSG00000042279	H1foo	ortholog_one2one
ENSG00000244381	AC007849.2			
ENSG00000178636	AC092656.1			
ENSG00000214342	ATP5F1P2			
ENSG00000121381	TAS2R9			
ENSG00000279305	AC134026.1			
ENSG00000272142	AL359643.3			
ENSG00000282391	AC024940.8			
ENSG00000085760	MTIF2	ENSMUSG00000020459	Mtif2	ortholog_one2one
ENSG00000278110	SUSD2P2			
ENSG00000283072	AL158175.1			
ENSG00000242371	IGKV1-39	ENSMUSG00000076523	Igkv15-103	ortholog_one2many
ENSG00000233419	AL121994.1			
ENSG00000276707	AC243773.1			
ENSG00000284461	RABGEF1	ENSMUSG00000025340	Rabgef1	ortholog_one2many
ENSG00000275140	AC245389.2			
ENSG00000229162	AL445471.1			
ENSG00000280754	AC009286.1			
ENSG00000262139	ANO4			
ENSG00000010322	NISCH	ENSMUSG00000021910	Nisch	ortholog_one2one
ENSG00000187231	SESTD1	ENSMUSG00000042272	Sestd1	ortholog_one2one
ENSG00000224071	AC009474.1			
ENSG00000243335	KCTD7	ENSMUSG00000034110	Kctd7	ortholog_one2one
ENSG00000229643	LINC00280			
ENSG00000217482	HMGB1P17			
ENSG00000066322	ELOVL1	ENSMUSG00000006390	Elovl1	ortholog_one2one
ENSG00000105404	RABAC1	ENSMUSG00000003380	Rabac1	ortholog_one2one
ENSG00000242590	AL645608.6			
ENSG00000183049	CAMK1D	ENSMUSG00000039145	Camk1d	ortholog_one2one
ENSG00000122824	NUDT10	ENSMUSG00000073295	Nudt11	ortholog_many2many
ENSG00000122824	NUDT10	ENSMUSG00000073293	Nudt10	ortholog_many2many
ENSG00000230003	AL445646.1			
ENSG00000235769	LY6G6E			
ENSG00000188157	AGRN	ENSMUSG00000041936	Agrn	ortholog_one2one
ENSG00000115474	KCNJ13	ENSMUSG00000079436	Kcnj13	ortholog_one2one
ENSG00000237828	PA2G4P1			
ENSG00000140854	KATNB1	ENSMUSG00000031787	Katnb1	ortholog_one2one
ENSG00000259580	AC023908.2			
ENSG00000281949	AC068473.7			
ENSG00000277367	AL929601.4			
ENSG00000112541	PDE10A	ENSMUSG00000023868	Pde10a	ortholog_one2one
ENSG00000163885	CFAP100	ENSMUSG00000048794	Cfap100	ortholog_one2one
ENSG00000223897	AC069157.1			
ENSG00000234196	ZBTB12			
ENSG00000168887	C2orf68	ENSMUSG00000058706	0610030E20Rik	ortholog_one2one
ENSG00000261451	AC104964.2			
ENSG00000267313	KC6			
ENSG00000277909	SPC25			
ENSG00000227708	LINC01850			
ENSG00000255763	MRPS18CP4			
ENSG00000227760	AC135001.1			
ENSG00000159147	DONSON	ENSMUSG00000022960	Donson	ortholog_one2one
ENSG00000256044	AC026333.2			
ENSG00000188848	BEND4	ENSMUSG00000092060	Bend4	ortholog_one2one
ENSG00000177888	ZBTB41	ENSMUSG00000033964	Zbtb41	ortholog_one2one
ENSG00000267258	PPIAP58			
ENSG00000144635	DYNC1LI1	ENSMUSG00000032435	Dync1li1	ortholog_one2one
ENSG00000232320	AC009299.2			
ENSG00000114654	EFCC1	ENSMUSG00000068263	Efcc1	ortholog_one2one
ENSG00000187695	AC112484.1			
ENSG00000188315	C3orf62	ENSMUSG00000032611	1700102P08Rik	ortholog_one2one
ENSG00000151116	UEVLD	ENSMUSG00000043262	Uevld	ortholog_one2one
ENSG00000245888	FLJ21408			
ENSG00000163879	DNALI1	ENSMUSG00000042707	Dnali1	ortholog_one2one
ENSG00000274825	AL023803.2			
ENSG00000263237	AC106796.1			
ENSG00000270453	AC007566.2			
ENSG00000234350	AC007405.1			
ENSG00000256249	AC026333.3			
ENSG00000141505	ASGR1	ENSMUSG00000020884	Asgr1	ortholog_one2one
ENSG00000026103	FAS	ENSMUSG00000024778	Fas	ortholog_one2one
ENSG00000236493	EIF2S2P3			
ENSG00000114656	KIAA1257			
ENSG00000228054	RANP5			
ENSG00000241546	AC092910.2			
ENSG00000163877	SNIP1	ENSMUSG00000050213	Snip1	ortholog_one2one
ENSG00000260750	AC092720.1			
ENSG00000262771	SSBP1			
ENSG00000267270	PARD6G-AS1			
ENSG00000215177	IGLV8OR8-1			
ENSG00000274252	GGTLC3	ENSMUSG00000006345	Ggt1	ortholog_one2many
ENSG00000077279	DCX	ENSMUSG00000031285	Dcx	ortholog_one2one
ENSG00000185972	CCIN	ENSMUSG00000070999	Ccin	ortholog_one2one
ENSG00000278416	PMS2P2			
ENSG00000275060	PPP1R26P3			
ENSG00000177627	C12orf54	ENSMUSG00000099353	1700031M16Rik	ortholog_one2one
ENSG00000204385	SLC44A4	ENSMUSG00000007034	Slc44a4	ortholog_one2one
ENSG00000257002	AP000438.1			
ENSG00000177873	ZNF619			
ENSG00000253803	AC091163.3			
ENSG00000276563	AL359075.3			
ENSG00000226545	AL357552.1			
ENSG00000101442	ACTR5	ENSMUSG00000037761	Actr5	ortholog_one2one
ENSG00000223777	AC092162.1			
ENSG00000168894	RNF181	ENSMUSG00000055850	Rnf181	ortholog_one2one
ENSG00000260580	AC009035.1			
ENSG00000205765	C5orf51	ENSMUSG00000041935	AW549877	ortholog_one2one
ENSG00000274925	AC008741.2			
ENSG00000175105	ZNF654	ENSMUSG00000047141	Zfp654	ortholog_one2one
ENSG00000262785	PKLR			
ENSG00000177697	CD151	ENSMUSG00000025510	Cd151	ortholog_one2one
ENSG00000270022	Z93241.1			
ENSG00000282495	IGHD1-7			
ENSG00000264000	AP005059.1			
ENSG00000261893	CLK2			
ENSG00000204387	C6orf48			
ENSG00000279149	AL356750.1			
ENSG00000228423	AL357552.2			
ENSG00000225923	AC092393.1			
ENSG00000266114	AC015908.4			
ENSG00000186364	NUDT17	ENSMUSG00000028100	Nudt17	ortholog_one2one
ENSG00000065308	TRAM2	ENSMUSG00000041779	Tram2	ortholog_one2one
ENSG00000261433	AC002347.1			
ENSG00000117400	MPL	ENSMUSG00000006389	Mpl	ortholog_one2one
ENSG00000182308	DCAF4L1			
ENSG00000233956	BTF3P6			
ENSG00000180438	TPRXL			
ENSG00000272485	AL392183.1			
ENSG00000267146	AC012301.1			
ENSG00000272463	AL357054.4			
ENSG00000007174	DNAH9	ENSMUSG00000056752	Dnah9	ortholog_one2one
ENSG00000185278	ZBTB37	ENSMUSG00000043467	Zbtb37	ortholog_one2one
ENSG00000278693	ASB2			
ENSG00000267202	AC090386.1			
ENSG00000276427	IGLL4P			
ENSG00000234830	FAM197Y9			
ENSG00000216316	AL022722.1			
ENSG00000280626	AC226496.2			
ENSG00000237138	HUNK-AS1			
ENSG00000271870	AC024060.1			
ENSG00000204257	HLA-DMA	ENSMUSG00000037649	H2-DMa	ortholog_one2one
ENSG00000282445	RPL15P20			
ENSG00000249726	TUBB1P1			
ENSG00000233645	AL358876.2			
ENSG00000233522	FAM224A			
ENSG00000281095	AC233263.5			
ENSG00000237917	PARP4P1			
ENSG00000114166	KAT2B	ENSMUSG00000000708	Kat2b	ortholog_one2one
ENSG00000277283	AC004812.2			
ENSG00000229358	DPY19L1P1			
ENSG00000234893	HCG18			
ENSG00000280350	LINC01726			
ENSG00000235123	DSCAM-AS1			
ENSG00000282105	RPL41P2			
ENSG00000236683	HMGA1P1			
ENSG00000232326	TAP2			
ENSG00000213484	EIF4A1P8			
ENSG00000120160	EQTN	ENSMUSG00000028575	Eqtn	ortholog_one2one
ENSG00000130385	BMP15	ENSMUSG00000023279	Bmp15	ortholog_one2one
ENSG00000146926	ASB10	ENSMUSG00000038204	Asb10	ortholog_one2one
ENSG00000267425	LINC01928			
ENSG00000267252	LINC01255			
ENSG00000282412	AC243629.3			
ENSG00000255680	AC091564.7			
ENSG00000230956	AL024493.1			
ENSG00000185596	WASH3P			
ENSG00000081803	CADPS2	ENSMUSG00000017978	Cadps2	ortholog_one2one
ENSG00000105171	POP4	ENSMUSG00000030423	Pop4	ortholog_one2one
ENSG00000196504	PRPF40A	ENSMUSG00000061136	Prpf40a	ortholog_one2one
ENSG00000213866	YBX1P10			
ENSG00000162496	DHRS3	ENSMUSG00000066026	Dhrs3	ortholog_one2one
ENSG00000259616	AC104574.2			
ENSG00000177693	OR4F4	ENSMUSG00000108908	Olfr1293-ps	ortholog_many2many
ENSG00000177693	OR4F4	ENSMUSG00000108891	Olfr1291-ps1	ortholog_many2many
ENSG00000177693	OR4F4	ENSMUSG00000061195	Olfr1289	ortholog_many2many
ENSG00000232848	AL034417.1			
ENSG00000255519	AC103855.4			
ENSG00000158352	SHROOM4	ENSMUSG00000068270	Shroom4	ortholog_one2one
ENSG00000259635	AC100830.1			
ENSG00000237775	DDR1-AS1			
ENSG00000116285	ERRFI1	ENSMUSG00000028967	Errfi1	ortholog_one2one
ENSG00000274036	KIR3DL1			
ENSG00000229310	RPP40P1			
ENSG00000228519	AC097263.1			
ENSG00000176812	AC112778.1			
ENSG00000164099	PRSS12	ENSMUSG00000027978	Prss12	ortholog_one2one
ENSG00000185627	PSMD13	ENSMUSG00000025487	Psmd13	ortholog_one2one
ENSG00000184494	NEU1			
ENSG00000266505	AL354674.1			
ENSG00000267284	AC022031.2			
ENSG00000255164	AF235103.1			
ENSG00000250202	AC093827.2			
ENSG00000274843	MUC20			
ENSG00000128645	HOXD1	ENSMUSG00000042448	Hoxd1	ortholog_one2one
ENSG00000231083	AC011747.1			
ENSG00000184140	OR4F6	ENSMUSG00000108827	Olfr1310	ortholog_one2one
ENSG00000188996	HUS1B	ENSMUSG00000076430	Hus1b	ortholog_one2one
ENSG00000237919	AL158840.1			
ENSG00000004468	CD38	ENSMUSG00000029084	Cd38	ortholog_one2one
ENSG00000229359	PIN1P1			
ENSG00000169402	RSPH10B2	ENSMUSG00000075569	Rsph10b	ortholog_one2many
ENSG00000276392	KIR2DL5A			
ENSG00000234888	OFD1P15Y			
ENSG00000233052	AL513304.1			
ENSG00000230433	AL031770.1			
ENSG00000224969	AL645608.2			
ENSG00000178498	DTX3	ENSMUSG00000040415	Dtx3	ortholog_one2one
ENSG00000174749	FAM241A	ENSMUSG00000050549	Fam241a	ortholog_one2one
ENSG00000225855	RUSC1-AS1			
ENSG00000265545	AP005403.1			
ENSG00000198146	ZNF770	ENSMUSG00000040321	Zfp770	ortholog_one2one
ENSG00000001631	KRIT1	ENSMUSG00000000600	Krit1	ortholog_one2one
ENSG00000215440	NPEPL1	ENSMUSG00000039263	Npepl1	ortholog_one2one
ENSG00000185818	NAT8L	ENSMUSG00000048142	Nat8l	ortholog_one2one
ENSG00000276463	TAF9			
ENSG00000178821	TMEM52	ENSMUSG00000023153	Tmem52	ortholog_one2one
ENSG00000185610	DBX2	ENSMUSG00000045608	Dbx2	ortholog_one2one
ENSG00000225256	TRAPPC2P5			
ENSG00000274310	AC091076.1			
ENSG00000267320	AC005580.1			
ENSG00000150471	ADGRL3	ENSMUSG00000037605	Adgrl3	ortholog_one2one
ENSG00000261061	AC092718.4			
ENSG00000169347	GP2	ENSMUSG00000030954	Gp2	ortholog_one2one
ENSG00000244005	NFS1	ENSMUSG00000027618	Nfs1	ortholog_one2many
ENSG00000276428	AC245505.3			
ENSG00000101746	NOL4	ENSMUSG00000041923	Nol4	ortholog_one2one
ENSG00000267746	AC104985.1			
ENSG00000263105	AC009171.2			
ENSG00000152049	KCNE4	ENSMUSG00000047330	Kcne4	ortholog_one2one
ENSG00000278021	PRAMEF8			
ENSG00000277022	AL031663.3			
ENSG00000278943	AC079228.1			
ENSG00000253887	AC022784.4			
ENSG00000274360	OR6W1P			
ENSG00000260034	LCMT1-AS2			
ENSG00000277378	OR6V1			
ENSG00000277974	TBC1D3H			
ENSG00000276299	PRAMEF25			
ENSG00000273914	OR9A2			
ENSG00000236878	MTATP6P26			
ENSG00000277075	HIST1H2AE	ENSMUSG00000094248	Hist1h2ao	ortholog_one2many
ENSG00000277075	HIST1H2AE	ENSMUSG00000094777	Hist1h2ap	ortholog_one2many
ENSG00000277075	HIST1H2AE	ENSMUSG00000061615	Hist1h2ab	ortholog_one2many
ENSG00000257999	AC016257.1			
ENSG00000237862	Z94160.1			
ENSG00000280877	FABP5P13			
ENSG00000254999	BRK1	ENSMUSG00000033940	Brk1	ortholog_one2one
ENSG00000105376	ICAM5	ENSMUSG00000032174	Icam5	ortholog_one2one
ENSG00000130590	SAMD10	ENSMUSG00000038605	Samd10	ortholog_one2one
ENSG00000236594	RPS27AP14			
ENSG00000268112	AC008761.1			
ENSG00000213613	RPL11P3			
ENSG00000237412	PRSS56	ENSMUSG00000036480	Prss56	ortholog_one2one
ENSG00000231441	AL512422.2			
ENSG00000248618	ENPP7P3			
ENSG00000279695	AL359757.2			
ENSG00000237834	MOG			
ENSG00000151846	PABPC3			
ENSG00000276958	AL590099.1			
ENSG00000225330	AF064860.1			
ENSG00000272693	AC073107.1			
ENSG00000231144	EEF1A1P40			
ENSG00000088970	KIZ	ENSMUSG00000074749	Kiz	ortholog_one2one
ENSG00000263270	AC093689.2			
ENSG00000242268	LINC02082			
ENSG00000227888	FAM66A			
ENSG00000236266	Z98884.1			
ENSG00000235116	BX649210.1			
ENSG00000149480	MTA2	ENSMUSG00000071646	Mta2	ortholog_one2one
ENSG00000226754	AL606760.1			
ENSG00000264311	CCDC58P1			
ENSG00000272259	LINC01749			
ENSG00000177981	ASB8	ENSMUSG00000048175	Asb8	ortholog_one2one
ENSG00000155100	OTUD6B	ENSMUSG00000040550	Otud6b	ortholog_one2one
ENSG00000224547	ZNF619P1			
ENSG00000007341	ST7L	ENSMUSG00000045576	St7l	ortholog_one2one
ENSG00000010295	IFFO1	ENSMUSG00000038271	Iffo1	ortholog_one2one
ENSG00000245667	AC006064.1			
ENSG00000140497	SCAMP2	ENSMUSG00000040188	Scamp2	ortholog_one2one
ENSG00000248139	CUL4AP1			
ENSG00000284669	AC092053.3			
ENSG00000221971	TTC4P1			
ENSG00000275282	CFL1P5			
ENSG00000253771	TPTE2P1			
ENSG00000284048	AC073111.4			
ENSG00000232762	AL355483.3			
ENSG00000234939	MTND2P18			
ENSG00000136193	SCRN1	ENSMUSG00000019124	Scrn1	ortholog_one2one
ENSG00000233662	CALM2P4			
ENSG00000234796	AC113607.1			
ENSG00000226433	AP000290.1			
ENSG00000271853	AL162258.1			
ENSG00000223820	CFL1P1			
ENSG00000204359	CFB			
ENSG00000115325	DOK1	ENSMUSG00000068335	Dok1	ortholog_one2one
ENSG00000223747	C4B-AS1			
ENSG00000206324	AGPAT1			
ENSG00000206331	PRRT1			
ENSG00000177669	MBOAT4	ENSMUSG00000071113	Mboat4	ortholog_one2one
ENSG00000133136	GNG5P2			
ENSG00000083168	KAT6A	ENSMUSG00000031540	Kat6a	ortholog_one2one
ENSG00000137996	RTCA	ENSMUSG00000000339	Rtca	ortholog_one2one
ENSG00000236958	AC051618.1			
ENSG00000249860	MTRNR2L5			
ENSG00000279727	LINC02033			
ENSG00000248488	PGAM4P2			
ENSG00000172667	ZMAT3	ENSMUSG00000027663	Zmat3	ortholog_one2one
ENSG00000251308	MRPS33P3			
ENSG00000230067	HSPD1P6			
ENSG00000241111	PRICKLE2-AS1			
ENSG00000248831	AC008638.1			
ENSG00000164692	COL1A2	ENSMUSG00000029661	Col1a2	ortholog_one2one
ENSG00000227176	AC092641.1			
ENSG00000273616	NDUFA6-AS1			
ENSG00000112394	SLC16A10	ENSMUSG00000019838	Slc16a10	ortholog_one2one
ENSG00000231046	AL360227.1			
ENSG00000166987	MBD6	ENSMUSG00000025409	Mbd6	ortholog_one2one
ENSG00000261394	AC007598.2			
ENSG00000260488	AC007216.1			
ENSG00000239926	PRDX3P4			
ENSG00000137312	FLOT1	ENSMUSG00000059714	Flot1	ortholog_one2one
ENSG00000143222	UFC1	ENSMUSG00000062963	Ufc1	ortholog_one2one
ENSG00000152430	BOLL	ENSMUSG00000025977	Boll	ortholog_one2one
ENSG00000116120	FARSB	ENSMUSG00000026245	Farsb	ortholog_one2one
ENSG00000274518	KIR2DS2			
ENSG00000249071	EGFLAM-AS3			
ENSG00000249491	EGFLAM-AS1			
ENSG00000107863	ARHGAP21	ENSMUSG00000036591	Arhgap21	ortholog_one2one
ENSG00000163082	SGPP2	ENSMUSG00000032908	Sgpp2	ortholog_one2one
ENSG00000136695	IL36RN	ENSMUSG00000026983	Il1f5	ortholog_one2one
ENSG00000256737	RBBP4P5			
ENSG00000271200	AC099791.2			
ENSG00000230327	MTCO1P42			
ENSG00000177485	ZBTB33	ENSMUSG00000048047	Zbtb33	ortholog_one2one
ENSG00000271415	RPL23AP90			
ENSG00000124155	PIGT	ENSMUSG00000017721	Pigt	ortholog_one2one
ENSG00000151849	CENPJ	ENSMUSG00000064128	Cenpj	ortholog_one2one
ENSG00000111860	CEP85L	ENSMUSG00000038594	Cep85l	ortholog_one2one
ENSG00000151576	QTRT2	ENSMUSG00000022704	Qtrt2	ortholog_one2one
ENSG00000267034	AC010980.2			
ENSG00000225913	AL138767.3			
ENSG00000198857	HSD3BP5			
ENSG00000115649	CNPPD1	ENSMUSG00000033159	Cnppd1	ortholog_one2one
ENSG00000126001	CEP250	ENSMUSG00000038241	Cep250	ortholog_one2one
ENSG00000243069	ARHGEF26-AS1			
ENSG00000173209	AHSA2	ENSMUSG00000020288	Ahsa2	ortholog_one2one
ENSG00000274945	KIR2DL4			
ENSG00000247556	OIP5-AS1			
ENSG00000275401	AL391095.3			
ENSG00000278058	AC009159.3			
ENSG00000267469	AC005944.1			
ENSG00000260941	LINC00622			
ENSG00000101624	CEP76	ENSMUSG00000073542	Cep76	ortholog_one2one
ENSG00000234813	AL357520.1			
ENSG00000262003	AC087392.1			
ENSG00000133131	MORC4	ENSMUSG00000031434	Morc4	ortholog_one2one
ENSG00000284738	AL358472.5			
ENSG00000164978	NUDT2	ENSMUSG00000028443	Nudt2	ortholog_one2one
ENSG00000278983	AC048380.2			
ENSG00000280882	AP000432.3			
ENSG00000167992	VWCE	ENSMUSG00000043789	Vwce	ortholog_one2one
ENSG00000113088	GZMK	ENSMUSG00000042385	Gzmk	ortholog_one2one
ENSG00000248716	AC093815.1			
ENSG00000259291	ZNF710-AS1			
ENSG00000235577	CR759837.1			
ENSG00000281617	ANKRD18DP			
ENSG00000241671	AC117394.1			
ENSG00000241810	HMGN2P13			
ENSG00000237090	AL512353.3			
ENSG00000233708	AL512353.2			
ENSG00000230010	AL049646.1			
ENSG00000255700	APOOP3			
ENSG00000214732	AL096814.1	ENSMUSG00000047150	1700001C19Rik	ortholog_one2one
ENSG00000244545	AC092924.1			
ENSG00000203463	SLC44A4			
ENSG00000169271	HSPB3	ENSMUSG00000051456	Hspb3	ortholog_one2one
ENSG00000186684	CYP27C1			
ENSG00000181192	DHTKD1	ENSMUSG00000025815	Dhtkd1	ortholog_one2one
ENSG00000238755	LINC02006			
ENSG00000243486	AC068985.1			
ENSG00000243012	LINC02083			
ENSG00000237787	C3orf79			
ENSG00000224344	KNOP1P3			
ENSG00000259759	AC007907.1			
ENSG00000231918	AC007402.1			
ENSG00000256311	AC084880.2			
ENSG00000261501	AC079341.1			
ENSG00000225444	LINC01867			
ENSG00000259517	LINC02169			
ENSG00000238165	AC007560.1			
ENSG00000146858	ZC3HAV1L	ENSMUSG00000047749	Zc3hav1l	ortholog_one2one
ENSG00000281196	LINC00934			
ENSG00000226366	AC097463.1			
ENSG00000236538	ZNF863P			
ENSG00000225140	AL358216.1			
ENSG00000233021	AL669841.1			
ENSG00000077009	NMRK2	ENSMUSG00000004939	Nmrk2	ortholog_one2one
ENSG00000230840	AC097463.2			
ENSG00000177508	IRX3	ENSMUSG00000031734	Irx3	ortholog_one2one
ENSG00000180525	PRR26			
ENSG00000064687	ABCA7	ENSMUSG00000035722	Abca7	ortholog_one2one
ENSG00000164684	ZNF704	ENSMUSG00000040209	Zfp704	ortholog_one2one
ENSG00000168394	TAP1	ENSMUSG00000037321	Tap1	ortholog_one2one
ENSG00000118816	CCNI	ENSMUSG00000063015	Ccni	ortholog_one2one
ENSG00000179915	NRXN1	ENSMUSG00000024109	Nrxn1	ortholog_one2one
ENSG00000151240	DIP2C	ENSMUSG00000048264	Dip2c	ortholog_one2one
ENSG00000103148	NPRL3	ENSMUSG00000020289	Nprl3	ortholog_one2one
ENSG00000223965	ZNF587P1			
ENSG00000144645	OSBPL10	ENSMUSG00000040875	Osbpl10	ortholog_one2one
ENSG00000283689	AC018553.2			
ENSG00000123124	WWP1	ENSMUSG00000041058	Wwp1	ortholog_one2one
ENSG00000264424	MYH4			
ENSG00000240752	AC055731.1			
ENSG00000106012	IQCE	ENSMUSG00000036555	Iqce	ortholog_one2one
ENSG00000223920	AC099791.1			
ENSG00000227663	RPL7P2			
ENSG00000260017	AC138811.1			
ENSG00000253516	HMGB1P41			
ENSG00000254331	CKS1BP7			
